city,district,front,size,property_age,bedrooms_number,bathrooms_number,livingrooms_number,kitchen_existence,garage_existence,has_driver_room,has_maid_room,is_furnished,has_ac,has_roof,has_pool,has_frontyard,has_basement,is_duplex,has_elevator,has_fireplace,price,rooms_number,house_worker_facilities_existence
 Jeddah,   حي الرياض ,South,420,6,5,5,2,1,1,1,1,0,0,0,0,1,0,0,0,0,45000,12,1
 Jeddah,   حي الزمرد ,South,312,0,5,5,3,1,1,1,0,0,0,1,0,1,0,1,0,0,60000,13,0
 Jeddah,   حي الياقوت ,North,220,5,5,5,2,1,0,1,1,1,1,1,0,1,0,1,0,0,70000,12,1
 Jeddah,   حي بني مالك ,3 شوارع,400,9,7,5,3,1,1,1,1,1,1,1,0,1,1,1,1,1,60000,15,1
 Jeddah,   حي طيبة ,North,325,2,5,5,5,1,1,1,1,1,1,1,1,1,0,0,1,0,120000,15,1
 Jeddah,   حي الحمدانية ,3 شوارع,300,0,5,5,3,1,1,1,1,0,0,1,0,1,1,0,1,1,1300000,13,1
 Jeddah,   حي النعيم ,South,600,17,5,4,5,1,1,1,1,0,1,1,1,1,0,0,1,0,170000,14,1
 Jeddah,   حي الزمرد ,North,150,10,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1000,3,1
 Jeddah,   حي ابحر الشمالية ,East,310,0,6,5,2,0,1,1,1,0,0,1,0,1,0,0,0,0,50000,13,1
 Jeddah,   حي الشاطئ ,West,350,4,5,5,3,1,1,1,1,0,1,1,1,1,1,1,1,0,250000,13,1
 Jeddah,   حي الياقوت ,West,400,5,6,5,3,1,1,1,1,0,1,1,0,1,0,1,0,0,65000,14,1
 Jeddah,   حي الشاطئ ,East,1141,0,5,5,2,1,1,1,1,1,1,0,0,1,0,1,1,0,170000,12,1
 Jeddah,   حي الروضة ,South Westي,600,23,5,5,5,1,0,1,1,0,0,1,0,1,0,0,0,0,120000,15,1
 Jeddah,   حي ابحر الشمالية ,North Eastي,312,17,6,5,2,1,1,1,1,0,0,1,0,1,0,1,0,1,65000,13,1
 Jeddah,   حي الصالحية ,North,300,0,5,5,2,1,1,1,0,0,0,1,0,1,0,1,0,0,55000,12,0
 Jeddah,   حي الزمرد ,West,312,0,5,4,3,1,0,1,0,0,0,0,0,1,0,0,0,0,60000,12,0
 Jeddah,   حي الفلاح ,South,320,0,6,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,65000,13,1
 Jeddah,   حي المنتزه ,North Westي,450,7,7,5,3,0,1,1,1,0,0,1,0,1,0,0,0,0,100000,15,1
 Jeddah,   حي الزمرد ,West,290,0,6,5,2,1,1,1,1,0,0,1,0,1,0,1,0,0,70000,13,1
 Jeddah,   حي الحمدانية ,North Eastي,430,0,6,5,3,1,1,1,0,0,1,0,1,1,0,1,1,0,80000,14,0
 Jeddah,   حي الامواج ,East,312,2,6,5,2,0,1,1,1,0,1,1,0,1,0,1,1,1,65000,13,1
 Jeddah,   حي النهضة ,West,500,3,5,5,5,1,1,1,1,0,0,1,0,1,0,1,1,0,250000,15,1
 Jeddah,   حي الشراع ,West,231,0,4,4,2,0,0,1,1,0,0,0,0,1,1,1,0,0,90000,10,1
 Jeddah,   حي الربوة ,South,500,27,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,55000,12,0
 Jeddah,   حي البساتين ,North,375,10,5,5,3,0,1,0,0,0,0,1,0,1,0,0,0,0,120000,13,0
 Jeddah,   حي النعيم ,South,480,6,7,5,3,1,0,0,1,0,1,0,1,0,0,0,1,0,130000,15,0
 Jeddah,   حي طيبة ,North,950,4,7,5,4,1,1,1,1,1,0,0,1,1,0,0,0,1,95000,16,1
 Jeddah,   حي الياقوت ,East,312,10,3,5,1,1,1,1,0,1,0,0,0,1,0,0,0,0,60000,9,0
 Jeddah,   حي الاندلس ,North Eastي,400,2,7,5,3,1,1,1,1,0,1,1,0,1,1,0,0,1,220000,15,1
 Jeddah,   حي الزمرد ,South,550,7,4,4,3,1,1,1,1,1,1,1,1,1,0,1,0,1,2000,11,1
 Jeddah,   حي الحمراء ,South Eastي,350,10,4,5,2,1,1,0,1,1,1,0,0,0,0,1,0,0,120000,11,0
 Jeddah,   حي ابحر الجنوبية ,South Eastي,600,6,3,3,2,1,1,1,1,1,1,1,1,1,1,1,0,0,95000,8,1
 Jeddah,   حي طيبة ,East,312,0,5,5,3,0,1,1,1,0,0,1,0,1,1,0,1,0,85000,13,1
 Jeddah,   حي الورود ,East,250,3,5,4,1,1,1,0,1,1,1,1,0,0,0,0,1,0,65000,10,0
 Jeddah,   حي الاندلس ,West,980,31,7,5,3,1,1,1,1,0,0,1,0,1,0,0,0,0,130000,15,1
 Jeddah,   حي الزمرد ,3 شوارع,1600,10,4,5,2,1,1,1,1,1,1,0,1,1,0,0,0,0,80000,11,1
 Jeddah,   حي الخالدية ,South,435,9,5,5,2,1,1,1,1,0,1,1,0,1,0,1,0,0,120000,12,1
 Jeddah,   حي الزهراء ,North,300,4,3,5,3,1,1,0,1,1,1,1,1,1,1,0,1,1,150000,11,0
 Jeddah,   حي الشاطئ ,4 شوارع,180,4,3,4,2,1,1,0,1,1,1,1,1,1,0,1,0,0,150000,9,0
 Jeddah,   حي الزمرد ,West,1111,0,4,4,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1500,9,0
 Jeddah,   حي النهضة ,North,300,4,7,5,5,1,1,1,1,0,1,1,0,1,0,1,0,0,100000,17,1
 Jeddah,   حي الروضة ,West,500,20,7,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,80000,11,0
 Jeddah,   حي الحمراء ,East,250,0,5,5,1,1,1,0,1,0,1,1,0,1,0,0,0,0,80000,11,0
 Jeddah,   حي الروضة ,North,2500,0,5,5,5,1,1,1,1,1,1,1,0,1,1,0,1,0,1700000,15,1
 Jeddah,   حي الصوارى ,East,250,0,7,5,2,0,1,1,1,0,0,1,0,1,0,0,0,0,65000,14,1
 Jeddah,   حي البساتين ,North,375,5,4,4,4,1,1,0,0,0,1,1,0,1,0,1,0,0,100000,12,0
 Jeddah,   حي الخالدية ,West,400,11,4,5,4,1,1,1,1,0,0,1,0,1,0,1,0,0,150000,13,1
 Jeddah,   حي النهضة ,North,500,15,7,5,5,1,1,1,1,0,0,1,1,1,0,0,0,0,85000,17,1
 Jeddah,   حي الياقوت ,North,250,5,5,5,2,1,1,1,1,1,1,1,0,1,0,1,0,0,80000,12,1
 Jeddah,   حي الشاطئ ,4 شوارع,170,4,3,4,2,1,1,0,1,1,1,1,1,1,0,1,0,0,150000,9,0
 Jeddah,   حي اللؤلؤ ,East,300,0,4,5,4,1,1,1,1,0,0,1,1,1,0,1,0,0,55000,13,1
 Jeddah,   حي الاصالة ,North,385,7,7,5,5,1,1,1,1,1,1,1,0,1,0,1,1,1,250000,17,1
 Jeddah,   حي المنتزه ,East,800,11,7,5,5,1,1,1,1,0,0,1,1,1,1,0,0,1,250000,17,1
 Jeddah,   حي المرجان ,South,400,3,7,5,5,1,1,1,1,0,1,1,0,1,0,0,1,0,140000,17,1
 Jeddah,   حي الياقوت ,East,360,2,5,5,2,1,1,1,1,0,1,1,1,1,0,0,0,0,110000,12,1
 Jeddah,   حي النعيم ,West,300,10,7,5,3,1,1,1,1,0,0,1,0,1,0,1,0,0,50000,15,1
 Jeddah,   حي الحمدانية ,East,370,5,7,5,2,1,0,1,1,0,0,1,0,1,1,1,0,0,50000,14,1
 Jeddah,   حي الياقوت ,East,300,0,4,5,4,1,1,1,1,0,0,1,1,1,0,1,0,0,60000,13,1
 Jeddah,   حي ابحر الشمالية ,East,280,3,7,5,2,0,1,1,1,0,0,1,0,1,0,1,0,1,70000,14,1
 Jeddah,   حي ابحر الشمالية ,North,300,0,5,5,3,1,1,1,1,0,0,1,1,1,0,1,0,0,65000,13,1
 Jeddah,   حي الياقوت ,North,300,3,5,5,4,1,1,1,1,0,0,1,0,1,0,1,0,0,50000,14,1
 Jeddah,   حي الصوارى ,West,250,4,5,5,4,1,1,1,1,0,1,1,1,0,0,1,0,0,100000,14,1
 Jeddah,   حي الشاطئ ,East,350,2,3,4,2,1,1,1,1,1,1,1,1,1,0,1,0,0,2500,9,1
 Jeddah,   حي الفلاح ,East,450,0,5,5,4,1,1,1,1,0,0,1,0,1,0,1,0,0,80000,14,1
 Jeddah,   حي النعيم ,West,350,5,7,5,5,1,1,1,1,0,1,1,0,1,0,1,0,0,100000,17,1
 Jeddah,   حي البساتين ,East,400,5,7,5,5,1,1,1,1,0,1,1,1,1,0,1,0,0,100000,17,1
 Jeddah,   حي الحمدانية ,East,660,5,7,5,3,1,1,1,1,1,1,1,1,1,0,1,0,0,120000,15,1
 Jeddah,   حي الشاطئ ,North,500,0,5,5,2,1,1,1,1,0,1,0,1,0,0,0,1,0,200000,12,1
 Jeddah,   حي الفلاح ,North Westي,600,7,5,5,4,1,1,1,1,1,1,0,0,1,0,0,0,0,60000,14,1
 Jeddah,   حي السلامة ,South,660,23,5,5,3,1,1,1,1,0,0,1,0,1,0,0,0,0,180000,13,1
 Jeddah,   حي الحمدانية ,West,420,0,5,5,2,1,1,1,0,0,0,1,0,1,0,1,0,0,50000,12,0
 Jeddah,   حي الفلاح ,North Westي,612,6,5,5,4,1,1,1,1,1,1,1,0,1,0,0,0,0,60000,14,1
 Jeddah,   حي الشاطئ ,South,360,7,4,5,2,1,1,1,1,0,1,0,1,1,1,1,0,0,150000,11,1
 Jeddah,   حي النعيم ,East,350,7,7,5,5,1,1,1,1,0,1,1,0,1,0,0,0,0,120000,17,1
 Jeddah,   حي البساتين ,West,350,2,7,5,5,1,1,1,1,0,1,1,0,1,0,1,1,0,120000,17,1
 Jeddah,   حي الياقوت ,North,325,5,5,5,2,1,1,1,1,0,1,0,0,0,0,1,0,0,65000,12,1
 Jeddah,   حي الخالدية ,West,400,0,7,5,5,1,1,1,1,0,1,1,1,1,0,0,0,1,150000,17,1
 Jeddah,   حي الزمرد ,East,300,0,2,3,1,1,1,0,0,0,1,0,1,1,0,1,0,0,100000,6,0
 Jeddah,   حي طيبة ,South,325,2,5,5,5,1,1,1,1,1,1,1,1,1,0,0,1,0,120000,15,1
 Jeddah,   حي الشاطئ ,North,750,11,5,2,2,1,1,0,0,0,1,1,0,0,0,0,1,0,350000,9,0
 Jeddah,   حي البساتين ,East,600,9,5,5,5,1,1,1,1,0,1,1,0,1,1,0,0,0,150000,15,1
 Jeddah,   حي الياقوت ,East,300,0,5,5,4,1,0,1,1,0,0,1,1,0,0,1,0,0,60000,14,1
 Jeddah,   حي الروضة ,West,670,10,7,5,5,1,0,1,1,1,1,0,0,0,0,0,0,1,200000,17,1
 Jeddah,   حي الصفا ,East,400,15,4,2,3,1,1,1,1,0,0,0,0,1,0,0,0,0,199000,9,1
 Jeddah,   حي الياقوت ,East,310,0,5,4,2,1,0,1,1,0,0,1,0,1,0,1,0,0,55000,11,1
 Jeddah,   حي الزهراء ,South,400,9,5,5,2,1,1,1,1,0,1,1,1,0,1,0,0,0,160000,12,1
 Jeddah,   حي الزمرد ,North,900,6,5,5,5,1,1,1,1,1,1,1,1,0,0,0,1,0,250000,15,1
 Jeddah,   حي الشاطئ ,East,350,0,3,5,2,1,1,1,1,1,1,1,0,1,0,0,0,0,2000,10,1
 Jeddah,   حي الصفا ,North Westي,600,0,5,5,2,1,0,1,1,0,1,0,0,1,0,1,1,1,100000,12,1
 Jeddah,   حي الشاطئ ,North,600,17,3,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,100000,12,1
 Jeddah,   حي الشاطئ ,East,300,9,4,5,3,1,1,1,1,0,1,1,0,1,1,1,0,0,120000,12,1
 Jeddah,   حي البوادي ,North,550,17,7,5,4,0,0,1,0,0,0,0,0,1,0,0,0,0,100000,16,0
 Jeddah,   حي الزمرد ,South,500,3,4,3,1,1,1,1,0,1,1,0,1,1,1,1,0,0,2000,8,0
 Jeddah,   حي الصالحية ,East,300,0,5,5,3,1,0,1,0,0,0,1,1,1,0,0,0,0,60000,13,0
 Jeddah,   حي البغدادية الشرقية ,South Westي,300,0,3,5,2,1,1,1,1,1,1,0,0,1,0,0,0,0,60000,10,1
 Jeddah,   حي البساتين ,North Westي,500,5,4,5,2,1,1,1,1,0,1,0,0,1,0,1,0,0,110000,11,1
 Jeddah,   حي المحمدية ,South,380,10,4,5,3,1,1,1,1,0,0,1,0,1,0,1,0,0,65000,12,1
 Jeddah,   حي ابحر الجنوبية ,North,550,8,3,5,2,1,0,1,1,0,0,1,0,0,0,1,0,0,90000,10,1
 Jeddah,   حي البساتين ,North,550,5,5,5,2,1,1,1,1,0,1,1,1,1,0,1,0,0,110000,12,1
 Jeddah,   حي طيبة ,South,300,10,7,5,4,1,1,1,1,1,1,1,0,1,0,1,0,0,55000,16,1
 Jeddah,   حي الشاطئ ,East,350,0,3,4,2,1,1,1,1,1,1,1,1,1,0,0,0,0,3500,9,1
 Jeddah,   حي ابحر الشمالية ,South Eastي,600,5,4,5,3,1,1,0,1,0,1,1,1,0,1,0,0,0,180000,12,0
 Jeddah,   حي المحمدية ,South,300,5,5,4,1,1,1,1,1,0,0,1,0,0,0,1,1,0,90000,10,1
 Jeddah,   حي الصفا ,North Westي,450,30,6,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,80000,10,0
 Jeddah,   حي الحمدانية ,North,330,2,7,5,3,1,1,1,1,0,1,1,0,1,0,1,0,0,55000,15,1
 Jeddah,   حي النهضة ,West,750,10,7,5,3,1,1,0,0,0,1,1,0,1,0,0,0,0,100000,15,0
 Jeddah,   حي المحمدية ,East,350,18,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,100000,9,0
 Jeddah,   حي النهضة ,West,360,9,4,5,3,1,1,1,1,0,1,1,0,1,0,1,0,0,85000,12,1
 Jeddah,   حي المحمدية ,South,330,11,3,5,2,1,0,1,1,0,1,1,0,1,0,1,0,0,75000,10,1
 Jeddah,   حي المحمدية ,East,380,2,5,5,4,1,1,1,1,0,1,1,0,1,0,1,0,0,100000,14,1
 Jeddah,   حي الياقوت ,East,262,0,5,5,3,1,1,1,0,0,0,1,1,1,0,1,0,0,60000,13,0
 Jeddah,   حي الزهراء ,West,420,3,5,5,1,1,1,1,1,0,1,1,0,1,0,1,0,1,135000,11,1
 Jeddah,   حي النعيم ,North,390,8,4,5,3,1,1,1,1,0,0,1,1,1,0,1,0,0,100000,12,1
 Jeddah,   حي الروضة ,East,250,2,5,4,2,1,0,1,1,0,0,0,0,0,1,0,1,0,90000,11,1
 Jeddah,   حي البساتين ,South,360,4,4,5,4,1,0,1,1,0,1,1,0,1,0,1,0,0,95000,13,1
 Jeddah,   حي المنتزه ,West,680,9,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,90000,9,0
 Jeddah,   حي الزهراء ,South,400,8,5,5,5,1,1,1,1,0,1,1,1,1,1,0,0,0,160000,15,1
 Jeddah,   حي الحمدانية ,East,450,0,5,4,1,1,1,1,0,0,1,1,0,1,0,1,1,0,45000,10,0
 Jeddah,   حي النعيم ,South,370,8,4,5,2,1,0,1,1,0,0,0,0,1,0,1,0,0,70000,11,1
 Jeddah,   حي طيبة ,South,312,7,5,5,2,1,1,0,1,0,1,1,0,0,0,1,0,0,65000,12,0
 Jeddah,   حي الشاطئ ,East,300,10,4,5,3,1,1,1,1,0,1,1,0,1,1,1,0,0,110000,12,1
 Jeddah,   حي الزهراء ,South Westي,600,10,5,5,2,1,1,1,1,0,1,1,1,1,0,0,0,0,160000,12,1
 Jeddah,   حي الحمدانية ,East,315,0,5,3,1,1,1,1,0,0,0,0,0,1,0,1,1,0,45000,9,0
 Jeddah,   حي الشاطئ ,North,400,8,4,5,3,1,1,1,1,0,1,1,1,1,0,1,0,0,140000,12,1
 Jeddah,   حي البساتين ,North Westي,650,17,5,5,5,1,1,1,1,0,0,1,0,1,0,0,0,0,150000,15,1
 Jeddah,   حي المحمدية ,West,270,3,3,5,3,1,0,1,1,0,0,1,0,1,0,1,1,0,80000,11,1
 Jeddah,   حي المحمدية ,East,380,7,4,4,2,1,1,1,1,0,1,1,0,1,0,1,0,0,75000,10,1
 Jeddah,   حي المحمدية ,South,380,8,4,4,3,1,0,1,1,0,1,1,0,1,0,1,0,1,80000,11,1
 Jeddah,   حي الزهراء ,South,400,10,5,5,4,1,1,1,1,0,1,1,1,1,1,0,0,0,160000,14,1
 Jeddah,   حي المحمدية ,West,300,10,4,5,2,1,1,1,1,0,1,1,0,1,0,1,0,0,85000,11,1
 Jeddah,   حي ابحر الجنوبية ,East,500,5,4,4,4,1,1,1,1,0,1,1,0,1,0,0,1,0,180000,12,1
 Jeddah,   حي المحمدية ,East,340,0,5,5,2,1,1,1,1,0,0,1,0,1,0,1,0,0,100000,12,1
 Jeddah,   حي السلامة ,North,250,4,3,4,3,1,1,0,0,0,1,0,1,1,0,1,0,0,70000,10,0
 Jeddah,   حي الزهراء ,West,420,3,5,5,2,1,1,1,1,0,1,1,0,1,1,1,0,0,135000,12,1
 Jeddah,   حي المحمدية ,South,375,10,4,5,2,0,1,1,1,0,1,1,1,1,0,1,0,0,100000,11,1
 Jeddah,   حي الزمرد ,West,312,2,5,5,2,1,1,1,0,0,0,1,0,1,0,0,0,0,60000,12,0
 Jeddah,   حي المحمدية ,West,400,6,5,5,1,1,1,1,1,0,1,1,0,1,0,1,0,0,90000,11,1
 Jeddah,   حي النهضة ,North,200,10,3,4,2,1,0,1,1,1,1,0,0,1,0,1,0,0,200000,9,1
 Jeddah,   حي الخالدية ,North,400,8,7,5,5,1,1,1,1,0,1,1,1,1,0,0,0,0,120000,17,1
 Jeddah,   حي البساتين ,East,750,13,5,5,3,1,0,1,1,0,1,0,0,0,1,0,0,0,160000,13,1
 Jeddah,   حي النهضة ,North,500,15,5,4,1,1,0,0,1,1,1,0,0,1,0,1,0,0,120000,10,0
 Jeddah,   حي الرياض ,South,400,5,7,5,1,1,1,1,1,0,1,1,0,1,0,0,0,0,60000,13,1
 Jeddah,   حي الخالدية ,West,350,4,7,5,5,1,1,1,1,0,1,1,1,1,1,1,0,1,110000,17,1
 Jeddah,   حي البساتين ,North,800,10,7,5,5,1,1,1,1,0,0,1,1,1,0,0,0,0,160000,17,1
 Jeddah,   حي الخالدية ,East,450,6,7,5,5,1,1,1,1,0,1,1,1,1,0,0,0,0,120000,17,1
 Jeddah,   حي البساتين ,North,350,6,7,5,5,1,1,1,1,0,1,1,0,1,0,0,0,0,90000,17,1
 Jeddah,   حي ابحر الشمالية ,North Westي,290,0,5,5,2,1,1,1,1,0,0,1,1,1,0,1,0,1,100000,12,1
 Jeddah,   حي الشاطئ ,West,334,15,4,4,4,1,1,1,1,0,1,1,1,0,0,1,0,0,160000,12,1
 Jeddah,   حي المحمدية ,East,350,6,5,5,3,1,1,1,1,0,1,1,1,1,0,1,0,0,140000,13,1
 Jeddah,   حي السلامة ,North,275,8,5,5,1,1,1,0,1,0,0,0,0,0,1,0,0,0,70000,11,0
 Jeddah,   حي طيبة ,North,600,10,5,5,4,1,1,1,0,0,0,1,0,1,0,0,0,0,170000,14,0
 Jeddah,   حي طيبة ,North,312,4,5,5,3,1,1,1,0,0,0,1,0,1,0,1,0,0,90000,13,0
 Jeddah,   حي الكوثر ,North,220,8,5,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,25000,9,0
 Jeddah,   حي المحمدية ,East,300,0,5,5,3,1,1,1,1,0,0,1,0,1,0,1,0,0,90000,13,1
 Jeddah,   حي الشاطئ ,South,400,7,3,4,3,1,0,0,1,0,1,0,0,1,0,1,1,0,140000,10,0
 Jeddah,   حي الشاطئ ,North,350,9,5,5,2,1,1,1,1,0,1,1,1,1,0,1,0,0,120000,12,1
 Jeddah,   حي الزمرد ,South Westي,900,0,5,5,1,1,1,0,0,1,1,1,0,1,0,0,0,0,50000,11,0
 Jeddah,   حي الشاطئ ,South,300,7,3,4,3,1,0,0,1,0,1,0,0,1,0,1,1,0,130000,10,0
 Jeddah,   حي الشاطئ ,West,300,15,5,5,2,1,1,0,1,0,0,0,1,1,0,0,0,0,200000,12,0
 Jeddah,   حي الخالدية ,3 شوارع,5000,17,5,3,1,1,1,1,1,0,1,0,1,1,0,0,0,0,800000,9,1
 Jeddah,   حي الخالدية ,North,900,9,5,5,2,1,1,1,1,0,1,1,1,1,1,0,1,0,180000,12,1
 Jeddah,   حي المحمدية ,East,300,9,4,5,2,1,1,1,1,0,1,1,0,1,0,1,0,0,75000,11,1
 Jeddah,   حي المحمدية ,East,300,4,4,5,2,1,1,1,1,0,1,0,0,0,0,1,0,0,75000,11,1
 Jeddah,   حي البوادي ,North Eastي,600,10,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,130000,10,0
 Jeddah,   حي الفلاح ,East,400,3,5,5,3,1,1,1,1,0,0,1,1,1,0,0,0,0,80000,13,1
 Jeddah,   حي المحمدية ,East,360,7,5,5,2,1,1,1,0,0,1,1,0,1,0,1,0,0,100000,12,0
 Jeddah,   حي الريان ,West,250,5,3,4,3,1,1,0,1,0,0,0,0,0,0,0,1,0,35000,10,0
 Jeddah,   حي النهضة ,East,312,10,3,5,2,1,1,1,1,0,1,1,0,1,0,1,0,0,75000,10,1
 Jeddah,   حي ابحر الجنوبية ,East,500,14,5,5,5,1,0,1,1,0,0,1,1,0,0,1,0,0,140000,15,1
 Jeddah,   حي النهضة ,South,200,15,6,4,2,1,0,1,0,0,1,0,0,0,0,0,0,0,50000,12,0
 Jeddah,   حي الكوثر ,South,300,4,5,5,2,1,1,1,0,0,1,0,0,1,0,1,1,0,40000,12,0
 Jeddah,   حي النهضة ,North,300,13,4,5,2,1,0,1,1,0,1,0,0,0,0,0,0,0,80000,11,1
 Jeddah,   حي الشاطئ ,West,500,15,7,5,5,1,1,1,1,0,1,1,1,1,0,0,0,0,120000,17,1
 Jeddah,   حي الجامعة ,3 شوارع,495,15,7,5,2,1,1,0,0,0,0,0,0,1,0,0,0,0,60000,14,0
 Jeddah,   حي الصوارى ,North Westي,600,3,3,4,2,1,1,0,0,1,1,1,1,1,0,0,0,0,45005,9,0
 Jeddah,   حي النعيم ,West,200,12,5,5,2,1,0,1,1,0,0,0,0,0,0,1,0,0,70000,12,1
 Jeddah,   حي النعيم ,West,575,22,5,5,2,1,0,1,1,0,0,1,0,1,0,0,0,0,90000,12,1
 Jeddah,   حي طيبة ,North Westي,750,15,5,4,3,1,1,1,1,0,0,1,1,1,0,0,1,0,130000,12,1
 Jeddah,   حي المحمدية ,East,300,10,3,5,4,1,0,1,1,0,1,0,1,1,0,1,0,0,140000,12,1
 Jeddah,   حي الزهراء ,West,440,20,7,5,2,1,1,1,1,0,1,0,0,1,0,0,0,0,160000,14,1
 Jeddah,   حي الحمدانية ,West,300,0,5,5,1,1,1,1,1,1,1,1,0,1,0,1,0,0,150000,11,1
 Jeddah,   حي الرحاب ,North,750,30,7,5,2,1,0,1,0,0,1,1,0,1,0,0,0,0,100000,14,0
 Jeddah,   حي المحمدية ,South,370,8,4,5,4,1,1,1,1,1,1,0,1,1,0,0,1,0,90000,13,1
 Jeddah,   حي الحمراء ,North,550,20,5,5,3,1,1,0,1,0,0,1,0,1,0,0,0,0,120000,13,0
 Jeddah,   حي الزمرد ,West,290,0,4,5,2,1,1,1,1,0,0,1,0,1,0,1,0,0,65000,11,1
 Jeddah,   حي البساتين ,East,350,8,4,5,3,1,1,1,1,0,0,1,0,1,0,1,0,0,100000,12,1
 Jeddah,   حي النهضة ,East,300,5,5,4,3,1,1,1,1,0,1,1,0,0,0,1,0,0,85000,12,1
 Jeddah,   حي الشاطئ ,South Eastي,700,0,5,5,3,1,1,1,1,0,1,1,1,0,1,0,1,0,400000,13,1
 Jeddah,   حي الحمراء ,North,750,30,7,3,4,1,1,1,1,0,1,1,0,1,0,0,0,0,320000,14,1
 Jeddah,   حي المحمدية ,East,350,14,4,5,4,1,0,1,0,0,0,1,0,0,0,1,0,0,130000,13,0
 Jeddah,   حي مريخ ,North Eastي,420,0,5,3,5,1,0,1,0,0,0,0,0,1,0,0,0,0,40000,13,0
 Jeddah,   حي الامير فواز الشمالي ,North,900,21,4,5,3,1,1,1,1,0,0,1,0,1,0,0,0,1,65000,12,1
 Jeddah,   حي الشاطئ ,West,300,12,6,5,2,1,1,1,1,0,1,1,1,1,0,1,0,0,100000,13,1
 Jeddah,   حي ابحر الشمالية ,West,290,7,5,5,2,1,1,1,1,1,1,0,1,1,0,1,0,0,80000,12,1
 Jeddah,   حي الواحة ,3 شوارع,2000,20,5,5,3,1,1,1,1,1,1,1,0,1,1,0,0,0,290000,13,1
 Jeddah,   حي الشاطئ ,South,300,13,5,5,4,1,0,1,1,0,1,1,0,0,0,1,0,0,150000,14,1
 Jeddah,   حي النعيم ,West,550,30,7,3,3,1,0,1,0,0,0,1,0,1,0,0,0,0,120000,13,0
 Jeddah,   حي البساتين ,South Eastي,375,0,6,4,3,1,0,0,1,0,0,1,0,1,0,1,0,0,100000,13,0
 Jeddah,   حي الزهراء ,West,166,10,6,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,160000,15,1
 Jeddah,   حي الصالحية ,North,300,0,5,5,2,1,1,1,0,0,0,1,0,1,0,1,0,0,55000,12,0
 Jeddah,   حي ابحر الجنوبية ,West,300,8,4,4,2,1,0,1,1,0,0,0,0,1,0,1,0,0,60000,10,1
 Jeddah,   حي الزهراء ,West,800,14,4,5,2,1,1,1,1,0,1,0,0,1,0,0,0,0,160000,11,1
 Jeddah,   حي الحمدانية ,East,300,0,5,4,4,1,1,1,1,1,1,1,1,1,0,1,0,0,55000,13,1
 Jeddah,   حي الحمدانية ,South,390,5,5,3,2,1,1,1,0,0,0,0,0,1,0,0,0,0,50000,10,0
 Jeddah,   حي المحمدية ,West,345,13,4,5,2,1,1,1,1,0,1,1,0,1,0,1,0,0,80000,11,1
 Jeddah,   حي الفردوس ,South,300,2,5,5,3,1,1,1,1,0,0,1,1,1,0,1,1,0,80000,13,1
 Jeddah,   حي الشاطئ ,East,330,6,5,5,3,1,1,1,1,0,0,0,1,1,0,0,1,0,140000,13,1
 Jeddah,   حي الروضة ,East,656,0,5,4,4,1,0,0,0,0,1,1,0,1,0,0,1,0,600000,13,0
 Dammam,   حي ضاحية الملك فهد ,North,250,0,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,37000,13,0
 Dammam,   حي ضاحية الملك فهد ,North,250,5,5,5,3,1,1,0,1,0,1,1,0,1,0,0,0,0,36000,13,0
 Dammam,   حي السيف ,East,300,11,6,5,2,1,1,1,1,0,1,1,0,1,0,1,0,0,75000,13,1
 Dammam,   حي الشعلة ,South,300,3,4,5,4,1,1,1,1,0,1,0,0,0,0,0,1,0,70000,13,1
 Dammam,   حي طيبة ,North Eastي,450,4,7,5,2,1,1,0,1,0,0,1,0,1,0,0,0,1,55000,14,0
 Dammam,   حي الخالدية الشمالية ,West,400,5,7,5,2,1,1,1,1,0,1,1,0,1,0,0,0,1,70000,14,1
 Dammam,   حي بدر ,East,230,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,0,0,33000,12,0
 Dammam,   حي المنار ,South,200,0,7,5,2,1,1,0,1,1,1,1,0,1,0,1,0,0,60000,14,0
 Dammam,   حي الفرسان ,East,350,5,4,4,2,1,1,1,1,0,0,0,0,1,0,1,0,0,30000,10,1
 Dammam,   حي الاثير ,West,205,0,3,2,1,1,1,0,0,1,1,0,1,0,0,0,0,0,60000,6,0
 Dammam,   حي المنتزه ,East,387,0,5,5,3,1,0,1,1,0,1,0,0,1,0,0,0,0,140000,13,1
 Dammam,   حي ضاحية الملك فهد ,West,250,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,0,0,35000,12,0
